type,title,companyTitle,minSalary,maxSalary,workExperience,education,totalTag,companyPeople,workTag,welfare,imgSrc,city
数据分析师,power bi数据分析师[朝阳区],敏捷艾科数据,12000,16000,经验3-5年,本科,"软件服务｜咨询,数据服务｜咨询,IT技术服务｜咨询 / 未融资 / 50-150人",50-150,可视化/数据建模/DAX函数/powerbi/数据服务｜咨询,带薪年假，年底双薪,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/56/E7/Cgp9HWEx13OAHJ2wAABm7ursBnI673.png,北京
数据分析师,高级数据分析师[西二旗],作业帮,20000,35000,经验3-5年,本科,在线教育 / D轮及以上 / 2000人以上,2000,软件服务｜咨询/在线教育/SQL,团队氛围好,https://www.lgstatic.com/thumbnail_120x120/i/image3/M01/5A/FD/CgpOIF4C7QSAX7FwAAHacK4gZ1g309.png,北京
数据分析师,bi数据分析师[上地],贝壳,15000,30000,经验1-3年,本科,居住服务 / 上市公司 / 2000人以上,2000,居住服务/电商平台/SQL,16薪 六险一金 免费三餐,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/6E/FE/Cgp9HWIAlrqAVQ1tAAAWrDCJNg4614.png,北京
数据分析师,供应链数据分析师（数字化方向）[团结湖],中信出版集团,15000,30000,经验5-10年,硕士,文化传媒 / 不需要融资 / 500-2000人,500-2000,新零售,国企上市公司、大型稳定平台,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/39/06/Cgp3O1dlIfiATGkaAAAsi5E5G3w751.png,北京
数据分析师,风控数据分析师[望京],北京欢聚畅合电子商务有限公司,15000,25000,经验3-5年,本科,"电商平台,科技金融 / B轮 / 2000人以上",2000,熟悉风控指标/科技金融/Python,业务稳定,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/8C/BE/Ciqc1F_0HOaAAvvqAACJnmUGPz0039.png,北京
数据分析师,资深数据分析师（北京） (MJ000030)[望京],数数科技,25000,45000,经验5-10年,本科,数据服务｜咨询 / C轮 / 150-500人,150-500,数据指标/数据底层/数据治理/游戏数据分析/数据服务｜咨询,带团队，发展潜力、团队氛围,https://www.lgstatic.com/thumbnail_120x120/10/ef710892bbfc46d6a21ebba007386046.jpg,北京
数据分析师,京东—数据分析师岗（经营分析）[通州区],北京京东世纪贸易有限公司,20000,40000,经验5-10年,本科,电商平台 / 上市公司 / 2000人以上,2000,电商平台/电子商务/SQL,主航道业务,https://www.lgstatic.com/thumbnail_120x120/i/image2/M00/13/95/CgotOVnwNqeAFbmnAABaH5Q_vVE401.png,北京
数据分析师,大数据分析师（Entry Level）[朝阳区],思创汇科,6000,10000,经验1-3年,本科,"软件服务｜咨询,IT技术服务｜咨询,物联网 / 未融资 / 50-150人",50-150,回归算法/软件服务｜咨询/聚类算法/深度学习/数据挖掘,真正的大数据领域，真正的发展空间,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/3A/B8/Cgp9HWCA-bmAUdJuAAAKSaOdycY186.png,北京
数据分析师,驻场数据分析师(j11192)[丰台区],神策数据,10000,15000,经验1-3年,本科,数据服务｜咨询 / D轮及以上 / 500-2000人,500-2000,金融业/数据服务｜咨询,入职五险一金 餐补 周末双休,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/8F/BF/CgpEMlrxAzKAFeRKAAAhk0Nn8UY119.png,北京
数据分析师,数据分析师-AI创新业务[海淀区],字节跳动,20000,40000,经验3-5年,本科,"内容资讯,短视频 / D轮及以上 / 2000人以上",2000,弹性工作/就近租房补贴/节日礼品/年度体检,"下午茶,健身瑜伽,六险一金,团队氛围好",https://www.lgstatic.com/thumbnail_120x120/10/a245ba93a25f4defbe9cd27fd9cb69a0.png,北京
数据分析师,数据分析师-供应链[海淀区],字节跳动,15000,30000,经验不限,本科,"内容资讯,短视频 / D轮及以上 / 2000人以上",2000,弹性工作/就近租房补贴/节日礼品/年度体检,"六险一金,大牛带队,免费三餐",https://www.lgstatic.com/thumbnail_120x120/10/a245ba93a25f4defbe9cd27fd9cb69a0.png,北京
数据分析师,资深数据分析师（海外商业化方向）-【海外DA】[海淀区],快手,30000,60000,经验5-10年,本科,短视频 / 上市公司 / 2000人以上,2000,短视频/电商平台/数据挖掘/Python/SQL,大厂,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/49/E7/Ciqc1F9QZJSAC0VBAACwLdjC9yo459.png,北京
数据分析师,数据分析师/科学家-【商业化】[上地],快手,30000,50000,经验3-5年,本科,短视频 / 上市公司 / 2000人以上,2000,短视频,团队实力；薪资福利,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/49/E7/Ciqc1F9QZJSAC0VBAACwLdjC9yo459.png,北京
数据分析师,数据分析师（华夏金租）[月坛],赢胜数科,20000,23000,经验5-10年,大专,IT技术服务｜咨询 / 上市公司 / 150-500人,150-500,tensorflow/DB2/spark/信贷/ORACLE,。,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/53/C6/Cgp9HWEaAZ-AdaImAAALtK4oc1A860.png,北京
数据分析师,数据分析师(A104575)[四惠],掌阅,20000,30000,经验在校,应届,"内容社区,音频｜视频媒体 / 上市公司 / 500-2000人",500-2000,互联网,盈利良好，业务发展领域是当下热点,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/62/37/CioPOWGXF2eAI5ASAABN6yfMN9Y357.png,北京
数据分析师,商业数据分析师[通州区],北京京东世纪贸易有限公司,18000,28000,经验3-5年,本科,电商平台 / 上市公司 / 2000人以上,2000,物流平台/数据服务｜咨询,全局视角,https://www.lgstatic.com/thumbnail_120x120/i/image2/M00/13/95/CgotOVnwNqeAFbmnAABaH5Q_vVE401.png,北京
数据分析师,初级数据分析师[三元桥],法伯宏业,8000,12000,经验1-3年,本科,"软件服务｜咨询,IT技术服务｜咨询 / 未融资 / 50-150人",50-150,回归算法/R语言/专业服务｜咨询/数据服务｜咨询/决策树类算法,发展空间大，周末双休，五险一金,https://www.lgstatic.com/thumbnail_120x120/10/e0e2c9f74dda45ae8cbb8cd457e49309.png,北京
数据分析师,数据分析师(j10042)[西北旺],象辑科技,13000,16000,经验1-3年,本科,数据服务｜咨询 / C轮 / 150-500人,150-500,数据服务｜咨询/统计分析,发展前进广阔 晋升空间大 拟上市公司,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/4C/F9/CioPOWDs9--Ad6KwAABHl1BmuVQ349.jpg,北京
数据分析师,【2024校招】数据分析师[学院路],最右,18000,25000,经验在校,应届,"社交平台,内容社区 / D轮及以上 / 500-2000人",500-2000,社交平台/内容社区/R语言/Python/SQL,包三餐，大牛带，发展空间大，成长快,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/9A/FC/CgqKkVihobyAPNbQAAAYVWeM11w136.png,北京
数据分析师,电商数据分析师[CBD],华夏视听环球传媒,15000,25000,经验3-5年,本科,文娱丨内容 / 不需要融资 / 150-500人,150-500,MCN｜直播平台/信息安全｜反作弊/搜索｜推荐/电商平台/数据挖掘,上市公司，待遇优厚,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/90/14/CgoB5luh_iWAZqqvAABEd-oamxA969.jpg,北京
数据分析师,用户运营数据分析师[海淀区],度小满,25000,50000,经验3-5年,本科,专业服务｜咨询 / A轮 / 2000人以上,2000,科技金融/专业服务｜咨询/Python/SQL,核心业务,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/68/D9/Cgp9HWHCzPSAN_L6AAAf-W0wJXc861.png,北京
数据分析师,经营分析师/商业数据分析-在线教育[西北旺],网易,20000,25000,经验1-3年,本科,"内容资讯,游戏,音频｜视频媒体 / 上市公司 / 2000人以上",2000,Python/SQL,网易有道,https://www.lgstatic.com/thumbnail_120x120/i/image3/M01/6A/43/Cgq2xl5UxfqAF56ZAABL2r1NdMU394.png,北京
数据分析师,数据分析师（传媒业务方向）[潘家园],欢网科技,8000,10000,经验1-3年,本科,营销服务｜咨询 / C轮 / 150-500人,150-500,文化传媒/数据挖掘,团队氛围好,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/2E/ED/CgqKkVdCYlWAcDjvAAAUaFqsrbk318.jpg,北京
数据分析师,大数据分析师[通州区],京东乾石,25000,40000,经验3-5年,本科,电商平台 / 上市公司 / 2000人以上,2000,hive/物流平台/电商平台/数据挖掘/Python,氛围好，成长快，大厂环境,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/06/86/Cip5yGAFFSuAPdlBAAEbskY--dI630.png,北京
